,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
1843,Democrats,"If you want our government to improve in November, we need you knock doors and engage your community.

Not sure how? We partnered with @bkindivisible to show you how it’s done in NY-14. ⬇️

After all, blue waves are made of many drops 💧🌊
https://t.co/wn2rW6p4JV",AOC,45,2018-10,0.04,0.827,0.133,0.5629
1844,Democrats,"The IPCC told us this week that we have only 12 years left to avoid climate disaster.

We also learned that only *100 companies* are responsible for 71% of global emissions.

To save ourselves, we will need a mass mobilization towards 100% renewable energy.https://t.co/IKbuXiQYwU",AOC,44,2018-10,0.124,0.768,0.108,-0.2023
1845,Democrats,Happy #NationalComingOutDay to all our LGBT+ neighbors and family in NY-14 and beyond! 🌈💕 #LoveIsLove,AOC,15,2018-10,0.0,0.778,0.222,0.6114
1846,Democrats,"Aw, thanks @gaybonez! 💜 https://t.co/vOB1e448AU",AOC,5,2018-10,0.0,0.484,0.516,0.4926
1847,Democrats,@JessicaWakeman @the_wing Thank you! 💜,AOC,5,2018-10,0.0,0.518,0.482,0.4199
1848,Democrats,"@PortiaABoulger @justicedems @BernieNina2020 @vets4bernie @Bernlennials @RealTimBlack @GeoffMiami @EdKrassen @theRza2u @WoobieTuesday Hey Portia, I don’t take any corporate money. What you see there are cumulative donations of anyone who lists a company as their employer (ex. if someone donated $15 and works at Wal*Mart, it will show up as $15 from Wal Mart).

I believe you can verify this through FEC filings.",AOC,61,2018-10,0.0,1.0,0.0,0.0
1849,Democrats,@rontkim Thank you for being part of this movement too!,AOC,10,2018-10,0.0,0.763,0.237,0.4199
1850,Democrats,💜 https://t.co/l4TjiTRl1Z,AOC,2,2018-10,0.0,1.0,0.0,0.0
1851,Democrats,"How do you turn out young voters?

Same way you turn out any other electorate. Champion the issues that matter to us:

✅ Federal Jobs Guarantee &amp; Green New Deal
✅ Student Debt Cancellation
✅ Legalize Cannabis 
✅ Pass the DREAM Act
✅ End School-to-Prison Pipeline https://t.co/2d0YCzGXrv",AOC,47,2018-10,0.051,0.752,0.198,0.7378
1852,Democrats,"This is what our organizing looks like: invite neighbors over to discuss issues + ask questions in a comfortable environment.

It’s about conversation, not combativeness. Doesn’t mean everyone agrees always, but it does mean we bring folks together and focus on finding solutions. https://t.co/7kgOQFhTb7",AOC,44,2018-10,0.0,0.811,0.189,0.6858
1853,Democrats,"Sometimes the most radical thing we can do is choose to be joyous.

Thank you to all the musicians and artists who’ve gathered to share your gifts &amp; celebrate community with our Artists for Ocasio2018 event tonight! https://t.co/TX6I9ZVfAQ",AOC,38,2018-10,0.0,0.727,0.273,0.9151
1854,Democrats,"Shout out to our very own NY-14 City Councilman @JimmyVanBramer for this.

We just held a series of immigration town halls this weekend where people learned how to be a sanctuary neighbor.

Step one is to tell your neighbors that you’ve got their back. ⬇️ https://t.co/x48tI20Iat",AOC,46,2018-10,0.0,1.0,0.0,0.0
1855,Democrats,"Don’t let anyone tell you that you need to be more than you are to positively impact your community.

“You only need a heart full of grace. A soul generated by love.”
- MLK

Commit to serving this November 6th. Bring your friends &amp; family to vote. 🗳🇺🇸
https://t.co/6x1hcZK4uj",AOC,49,2018-10,0.0,0.785,0.215,0.8885
1856,Democrats,"@PerlaSilva22 @altochulo @MaketheRoadNY Thank you Perla for your courage to share your family’s story with the community, and letting us have your back. 💜",AOC,24,2018-10,0.0,0.717,0.283,0.7845
1857,Democrats,"We may be devastated.
We may be disappointed.
But we will not be deterred.

Fuel our efforts to win in November and support other people-funded candidates for the long haul: https://t.co/OJ64KclZ0m",AOC,31,2018-10,0.175,0.665,0.16,-0.1531
1858,Democrats,"It is well past time we eliminate the Electoral College, a shadow of slavery’s power on America today that undermines our nation as a democratic republic. https://t.co/00HZN3MI6F",AOC,27,2018-10,0.087,0.836,0.076,-0.0772
1859,Democrats,"Here’s his reaction to my thank-you note.

Abuelo Jerry is on Instagram: @jerry_rosenblum 
:) https://t.co/bfj9LCX7Rb",AOC,15,2018-10,0.0,0.824,0.176,0.4588
1860,Democrats,"👴🏻Abuelo Jerry update: He has an Instagram account!

I sent him a thank you video. Here’s his reaction 💜

Jerry’s song is part of an October Daily Kindness Challenge he started. Let’s join him!

You can follow Abuelo Jerry on Instagram: @jerry_rosenblum https://t.co/0so990CFET",AOC,43,2018-10,0.0,0.79,0.21,0.8217
1861,Democrats,"Oh my goodness y’all. 

We had so many families canvassing for us on weekends that we ordered Ocasio2018 onesies for our baby supporters and they just came in 😭⬇️ https://t.co/5rKKpuYWXg",AOC,30,2018-10,0.0,0.826,0.174,0.7096
1862,Democrats,"This 96 year old abuelito wrote &amp; sent me a song of encouragement for the movement yesterday.

It’s been a hard week, but this filled my heart with joy.

Thank you for this little gift of happiness, Abuelo Jerry! https://t.co/P2V24o1chL",AOC,40,2018-10,0.023,0.618,0.359,0.9604
1863,Democrats,@jake_valencia Fighting for all of us! 💜💪🏽,AOC,7,2018-10,0.318,0.682,0.0,-0.4199
1864,Democrats,@erin_potts Please tell your son I am grateful for his vote and civic participation - and thank you for your support!,AOC,21,2018-10,0.0,0.582,0.418,0.8687
1865,Democrats,Thank you! 🤗 https://t.co/W3OO0OrZeP,AOC,4,2018-10,0.0,0.417,0.583,0.4199
1866,Democrats,@iskandrah @VanityFair Thank you! 💜,AOC,5,2018-10,0.0,0.518,0.482,0.4199
1867,Democrats,Thank you! And thank you for running for local office! 🗳💜🇺🇸 https://t.co/VQWzcUduWl,AOC,12,2018-10,0.0,0.642,0.358,0.6792
1868,Democrats,See you soon @chrislhayes @MSNBC https://t.co/P9oI8LFCrV,AOC,6,2018-10,0.0,1.0,0.0,0.0
1869,Democrats,@lllindamin Thank you! It was a great event - thanks for remembering me!,AOC,13,2018-10,0.0,0.442,0.558,0.8774
1870,Democrats,This is about the rule of law and justice for ALL in the United States of America. https://t.co/PKRu2F6vhL,AOC,18,2018-10,0.0,0.721,0.279,0.7351
1871,Democrats,"We are asking Senators to respect survivors &amp; the standards of the Supreme Court: #CancelKavanauagh.

Soon, the Senate will vote on Kavanaugh’s nomination.

But on November 6th, THE PEOPLE will vote on their Senators.

Time to send a message: https://t.co/7iDkzMwjdM https://t.co/9PhrgeYuHv",AOC,41,2018-10,0.0,0.85,0.15,0.7717
1872,Democrats,"We’re saying it loud and clear:

On Nov. 6th, if you are an elected official that minimizes, covers for, or ignores sexual assault, then we will replace you by electing survivors to office. #MeToo #CancelKavanaugh

✊🏽 Let’s go: https://t.co/kacKFI9RtI",AOC,39,2018-10,0.133,0.809,0.058,-0.5106
1873,Democrats,"Welcome to NY-14!
We’re happy to have you. 🇺🇸🌎💜 https://t.co/HiyDhLXtDK",AOC,10,2018-10,0.0,0.534,0.466,0.7901
1874,Democrats,"“Every perspective on economic life that is human and moral must be shaped by three questions:
1. What does the economy do *for* people? 
2. What does it do *to* people? 
3. How do people participate in it?”
- Brianne Jacobs for ⁦@americamag⁩ 🙌🏽 https://t.co/eoyOeXfdne",AOC,45,2018-10,0.0,1.0,0.0,0.0
1875,Democrats,(📸: @CharbieG),AOC,2,2018-10,0.0,1.0,0.0,0.0
1876,Democrats,"Reminder that this rally around Medicare for All, a living wage, + racial justice was not convened in the Bronx, NY but in Wichita, Kansas for @JamesThompsonKS.

Don’t let anyone tell you American values don’t work in the heartland. 

We can champion our neighbors everywhere. https://t.co/OQTx3eEtaE",AOC,46,2018-10,0.0,0.787,0.213,0.9022
1877,Democrats,"This is a big deal. Standing with all our TPS neighbors today. 

Stay strong - we will keep fighting for a path to citizenship for all families who’ve built beautiful lives &amp; contributed to our communities to make a home. https://t.co/DrGtpCDrNg",AOC,41,2018-10,0.057,0.778,0.165,0.6908
1878,Democrats,"Special thank you to @ShanequaCharles of @JustLeadersUSA, @HawkofNewYork, @BeltzerNYC, @AkeemBrowderNYC, @bxprogressives &amp; @wademc of @RFKHumanRights for sharing your expertise, experiences, and calls to action.

Shout out to @jamaaltbailey &amp; @Fernandez4NY for your presence! https://t.co/npngBAGl8M",AOC,34,2018-10,0.0,0.789,0.211,0.807
1879,Democrats,"After our local listening tour, we learned that the NY-14 community had a desire to learn more about specific issues.

Tonight, we held our first Issue Town Hall on Criminal Justice Reform.

We gathered organizers+activists to share expertise on what we can ALL do to make change. https://t.co/iYts9wSStG",AOC,48,2018-10,0.062,0.786,0.152,0.5994
1880,Democrats,"Getting in on the ground floor. Listening. Incorporating feedback. 
Building consensus. 
Responding to community. 
And choosing the best direction to move forward, together.

People first. People always.
That is what we’re all about.

Thank you to everyone in the movement 🗳💜 https://t.co/mOYfLHl06c",AOC,42,2018-10,0.0,0.857,0.143,0.7717
1881,Democrats,"“If they’re trying to end Planned Parenthood, I don’t think we go in with “No, let’s keep Planned Parenthood.” 

I think we go in with “Let’s expand women’s rights to health care and have it guaranteed in every state.” “

Thank you @tina_nguyen for the opportunity to talk. https://t.co/GeY3iBRL3N",AOC,49,2018-10,0.0,0.795,0.205,0.8689
1882,Democrats,"In today’s edition of “Fox News is Obsessed with Me,” they splice a video of a joke at an open event, cut out my comment saying this ISN’T how it is, and present as “controversy.”

Isn’t this slanted behavior exactly what got Fox News censured in the U.K.?
https://t.co/w6zJIlqzzK",AOC,49,2018-10,0.076,0.88,0.044,-0.1531
1883,Democrats,"Motto of the day.
Spotted in the BX. 🙅🏽‍♀️ https://t.co/KPfr4H5vfy",AOC,10,2018-10,0.0,1.0,0.0,0.0
1884,Democrats,"It‘s an honor to have our movement endorsed by @NationalNurses. 

I love that NNU sent NY-14 nurses to personally screen me for endorsement. Some groups do this &amp; it’s powerful.

They asked hard-hitting questions on Medicare for All, school pipeline, living wage &amp; climate change! https://t.co/OL9G2a56Uu",AOC,46,2018-10,0.0,0.73,0.27,0.9299
1885,Democrats,"Detaining people based on how wealthy or poor they are is wrong. That’s what cash bail does.

That’s why Bobby Kennedy was against it, and why communities have opposed it for generations. 

It’s also why there’s a @MassBailOut of women + youth happening now on Rikers Island. https://t.co/wqQy2JiETr",AOC,48,2018-10,0.12,0.832,0.048,-0.5719
1886,Democrats,"Nooses have been found in ICE facilities of caged migrants. This is an emergency.

An agency that has systematically and repeatedly commits human rights abuses cannot be reformed - it must be abolished.

Child abuse is a bright red line. It should be for all of us. https://t.co/Gi2c9dvDWU",AOC,48,2018-10,0.188,0.74,0.072,-0.8126
1887,Democrats,"Watch this victorious moment when Amazon workers find out their wages are rising to $15/hr.

This is the power of organizing and amplifying from the bottom-up.⤴️

Thank you @BernieSanders for leading on this fight.

Next: A living wage for ALL Americans.
https://t.co/YfLEh9J8lA",AOC,42,2018-10,0.066,0.841,0.093,0.0516
1888,Democrats,"45 is an utter fraud in every sense of the term, down to his fabricated “self-made” story.

In truth, Trump spent life on papi’s dime.

Perhaps this is why the far right loves to go after working class candidates like myself &amp; others: they’re insecure. https://t.co/QyDTpJdvtL",AOC,46,2018-10,0.118,0.731,0.152,0.2263
1889,Democrats,"Our issues don’t compete, they amplify.

Right after the rally to #CancelKavanaugh yesterday, @AyannaPressley and I marched to #SaveTPS and demand a path to citizenship w/ @TPS_Alliance. https://t.co/QDyEXG7Rob",AOC,28,2018-10,0.057,0.943,0.0,-0.128
1890,Democrats,Lindsey Graham made the excellent argument that Brett Kavanaugh should be more concerned about keeping his current job than a promotion to SCOTUS at all https://t.co/33Fgol45Ng,AOC,26,2018-10,0.086,0.788,0.127,0.296
1891,Democrats,Sister @RashidaTlaib also getting arrested for @fightfor15 https://t.co/KRGTlHyzlM,AOC,8,2018-10,0.307,0.693,0.0,-0.4767
1892,Democrats,"This right here is exactly why I’m proud to stand w @AbdulElSayed in the movement for economic &amp; social justice.

Even after a statewide run for MI Gov, he remains on the front lines.

Thank you Abdul &amp; all activists out there risking yourselves for the betterment of this nation. https://t.co/wfVLw9zqhM",AOC,51,2018-10,0.041,0.799,0.16,0.7717
1893,Democrats,"You ever meet someone that seems to consistently lie about a lot of little things - what they knew, who they spoke to, or where they were?

You usually don’t trust those those folks with much, let alone promote them to the Supreme Court of the United States. https://t.co/5DYKXmJIGY",AOC,49,2018-10,0.036,0.746,0.218,0.8834
1894,Democrats,"Where are the pundits asking GOP how they plan to slash Social Sec &amp; Medicare to “pay for” their NEXT~$4 trillion in tax cuts for the 1%?

Or do we only worry about scarcity when it comes to funding chemo &amp; college, but not private jets &amp; sub-living wages?https://t.co/L3Y304ai4C",AOC,49,2018-10,0.106,0.894,0.0,-0.5362
1895,Democrats,"Thank you, @BarackObama.

Time to bring it home this November. 

Help us organize for healthcare, housing, education, and justice for all: https://t.co/kacKFI9RtI https://t.co/0DXSAR8wpM",AOC,23,2018-10,0.0,0.699,0.301,0.8225
